datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,mov_vectors,random_state
../datasets,RF,1,545,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,16125,"{'shape': None, 'n_samples': 32250, '__n_features': 59, 'm_rel': 51, 'm_red': 1, 'm_irr': 7, 'n_classes': 17, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 28167}",0.084415503875969,1,122.58656649664044,0.09631007751937984,0.0,0.0,0.0,0.0,0.065851744734571,47753040162880,2021-09-10 13:28:47.915151,67,,32250,59,51,1,7,17,2,,28167
../datasets,RF,1,537,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,11400,"{'shape': None, 'n_samples': 22800, '__n_features': 17, 'm_rel': 16, 'm_red': 1, 'm_irr': 0, 'n_classes': 16, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 95261}",0.07576315789473685,1,99.23019590228796,0.08210526315789474,0.0,0.0,0.0,0.0,0.05519227834552857,47655765856320,2021-09-10 13:28:57.888100,66,,22800,17,16,1,0,16,9,,95261
../datasets,RF,1,593,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9425,"{'shape': None, 'n_samples': 18850, '__n_features': 24, 'm_rel': 16, 'm_red': 1, 'm_irr': 7, 'n_classes': 14, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 41341}",0.0909973474801061,1,83.60556768253446,0.10206896551724139,0.0,0.0,0.0,0.0,0.06477232244099787,47174785134656,2021-09-10 13:29:02.007964,64,,18850,24,16,1,7,14,7,,41341
../datasets,RF,1,573,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,18650,"{'shape': None, 'n_samples': 37300, '__n_features': 43, 'm_rel': 18, 'm_red': 12, 'm_irr': 13, 'n_classes': 10, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 91250}",0.13608310991957104,1,117.73085315898061,0.1475603217158177,0.0,0.0,0.0,0.0,0.10843698174752733,47060533981248,2021-09-10 13:29:30.770406,60,,37300,43,18,12,13,10,4,,91250
../datasets,RF,1,602,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4775,"{'shape': None, 'n_samples': 9550, '__n_features': 23, 'm_rel': 14, 'm_red': 4, 'm_irr': 5, 'n_classes': 11, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 52596}",0.11836649214659686,1,55.93605402857065,0.132565445026178,0.0,0.0,0.0,0.0,0.08939992699101765,46975501451328,2021-09-10 13:29:42.334707,61,,9550,23,14,4,5,11,8,,52596
../datasets,RF,1,557,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,12950,"{'shape': None, 'n_samples': 25900, '__n_features': 8, 'm_rel': 6, 'm_red': 1, 'm_irr': 1, 'n_classes': 18, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 3232}",0.1114942084942085,1,106.80524111352861,0.14416988416988416,0.0,0.0,0.0,0.0,0.10294698775678357,47336542908480,2021-09-10 13:30:01.931850,68,,25900,8,6,1,1,18,3,,3232
../datasets,RF,1,538,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,7625,"{'shape': None, 'n_samples': 15250, '__n_features': 5, 'm_rel': 5, 'm_red': 0, 'm_irr': 0, 'n_classes': 7, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 35497}",0.23020327868852464,1,61.19778100401163,0.2828852459016393,0.0,0.0,0.0,0.0,0.2082348881642889,46995331629120,2021-09-10 13:30:07.557474,57,,15250,5,5,0,0,7,4,,35497
../datasets,RF,1,546,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,7125,"{'shape': None, 'n_samples': 14250, '__n_features': 27, 'm_rel': 21, 'm_red': 6, 'm_irr': 0, 'n_classes': 13, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 1857}",0.09806315789473685,1,68.5518780387938,0.10750877192982457,0.0,0.0,0.0,0.0,0.06892262790445325,47351208775744,2021-09-10 13:30:08.483556,63,,14250,27,21,6,0,13,7,,1857
../datasets,RF,1,507,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22500,"{'shape': None, 'n_samples': 45000, '__n_features': 41, 'm_rel': 30, 'm_red': 9, 'm_irr': 2, 'n_classes': 17, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 63197}",0.08106666666666666,1,175.67924508079886,0.0884,0.0,0.0,0.0,0.0,0.06039149869985534,47638900666432,2021-09-10 13:30:10.389285,67,,45000,41,30,9,2,17,4,,63197
../datasets,RF,1,583,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,23400,"{'shape': None, 'n_samples': 46800, '__n_features': 9, 'm_rel': 6, 'm_red': 1, 'm_irr': 2, 'n_classes': 6, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 70512}",0.21741666666666667,1,113.65716065466404,0.22846153846153847,0.0,0.0,0.0,0.0,0.2060021667512975,47108395569216,2021-09-10 13:30:14.248827,56,,46800,9,6,1,2,6,10,,70512
../datasets,RF,1,565,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,20625,"{'shape': None, 'n_samples': 41250, '__n_features': 51, 'm_rel': 26, 'm_red': 15, 'm_irr': 10, 'n_classes': 14, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 83162}",0.08433696969696969,1,137.95395455881953,0.09420606060606061,0.0,0.0,0.0,0.0,0.06069135995548673,47256391401536,2021-09-10 13:30:18.993516,64,,41250,51,26,15,10,14,7,,83162
../datasets,RF,1,517,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,24625,"{'shape': None, 'n_samples': 49250, '__n_features': 48, 'm_rel': 30, 'm_red': 12, 'm_irr': 6, 'n_classes': 15, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 56613}",0.09617055837563451,1,176.91936250030994,0.10883248730964468,0.0,0.0,0.0,0.0,0.07655459010713629,47057921781824,2021-09-10 13:30:19.416049,65,,49250,48,30,12,6,15,3,,56613
../datasets,RF,1,594,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,12050,"{'shape': None, 'n_samples': 24100, '__n_features': 45, 'm_rel': 33, 'm_red': 9, 'm_irr': 3, 'n_classes': 11, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 16484}",0.20059336099585062,1,88.97747911512852,0.27070539419087136,0.0,0.0,0.0,0.0,0.16952192126001636,47532843528256,2021-09-10 13:30:39.955100,61,,24100,45,33,9,3,11,1,,16484
../datasets,RF,1,603,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,14150,"{'shape': None, 'n_samples': 28300, '__n_features': 38, 'm_rel': 26, 'm_red': 5, 'm_irr': 7, 'n_classes': 2, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 21600}",0.5462226148409894,1,67.8200399428606,0.5604946996466431,0.0,0.0,0.0,0.0,0.5263357147125683,47557813174336,2021-09-10 13:30:58.062710,52,,28300,38,26,5,7,2,10,,21600
../datasets,RF,1,547,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1950,"{'shape': None, 'n_samples': 3900, '__n_features': 47, 'm_rel': 38, 'm_red': 4, 'm_irr': 5, 'n_classes': 17, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 5944}",0.07915384615384616,1,46.01069400459528,0.08871794871794872,0.0,0.0,0.0,0.0,0.05820889810225337,47228669091904,2021-09-10 13:31:05.941881,67,,3900,47,38,4,5,17,4,,5944
../datasets,RF,1,574,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,14650,"{'shape': None, 'n_samples': 29300, '__n_features': 37, 'm_rel': 32, 'm_red': 1, 'm_irr': 4, 'n_classes': 9, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 40791}",0.1177986348122867,1,94.63713253289461,0.1310580204778157,0.0,0.0,0.0,0.0,0.09378522059407089,47699272704064,2021-09-10 13:31:17.022392,59,,29300,37,32,1,4,9,7,,40791
../datasets,RF,1,539,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4950,"{'shape': None, 'n_samples': 9900, '__n_features': 50, 'm_rel': 45, 'm_red': 1, 'm_irr': 4, 'n_classes': 13, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 38871}",0.09641414141414142,1,58.82290207594633,0.1006060606060606,0.0,0.0,0.0,0.0,0.0725431511151655,47504724516928,2021-09-10 13:31:18.861494,63,,9900,50,45,1,4,13,4,,38871
../datasets,RF,1,529,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,23850,"{'shape': None, 'n_samples': 47700, '__n_features': 11, 'm_rel': 9, 'm_red': 2, 'm_irr': 0, 'n_classes': 16, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 85212}",0.11093081761006292,1,169.2191766090691,0.1381551362683438,0.0,0.0,0.0,0.0,0.090382650777694,47237926477888,2021-09-10 13:31:43.320468,66,,47700,11,9,2,0,16,4,,85212
../datasets,RF,1,508,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,20175,"{'shape': None, 'n_samples': 40350, '__n_features': 44, 'm_rel': 31, 'm_red': 6, 'm_irr': 7, 'n_classes': 4, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 71017}",0.3931102850061957,1,92.45790181681514,0.4746468401486989,0.0,0.0,0.0,0.0,0.37152820547008697,47710723387456,2021-09-10 13:31:52.825568,54,,40350,44,31,6,7,4,2,,71017
../datasets,RF,1,595,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8925,"{'shape': None, 'n_samples': 17850, '__n_features': 43, 'm_rel': 24, 'm_red': 8, 'm_irr': 11, 'n_classes': 15, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 46613}",0.17135574229691874,1,81.09124043956399,0.21557422969187676,0.0,0.0,0.0,0.0,0.13784784650894996,47038853500992,2021-09-10 13:32:13.549616,65,,17850,43,24,8,11,15,1,,46613
../datasets,RF,1,566,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,14300,"{'shape': None, 'n_samples': 28600, '__n_features': 60, 'm_rel': 47, 'm_red': 9, 'm_irr': 4, 'n_classes': 15, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 63644}",0.09604895104895106,1,101.99433468282223,0.11090909090909092,0.0,0.0,0.0,0.0,0.06289022677840653,47222051975232,2021-09-10 13:32:13.813743,65,,28600,60,47,9,4,15,2,,63644
../datasets,RF,1,604,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5225,"{'shape': None, 'n_samples': 10450, '__n_features': 60, 'm_rel': 37, 'm_red': 12, 'm_irr': 11, 'n_classes': 20, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 8403}",0.05740669856459331,1,69.47420282661915,0.0616267942583732,0.0,0.0,0.0,0.0,0.04116518962543315,46947841691712,2021-09-10 13:32:15.744029,70,,10450,60,37,12,11,20,6,,8403
../datasets,RF,1,518,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,13375,"{'shape': None, 'n_samples': 26750, '__n_features': 24, 'm_rel': 16, 'm_red': 4, 'm_irr': 4, 'n_classes': 18, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 48720}",0.0714841121495327,1,109.11279423162341,0.07282242990654206,0.0,0.0,0.0,0.0,0.05938357368902827,47207946649664,2021-09-10 13:32:17.533499,68,,26750,24,16,4,4,18,8,,48720
../datasets,RF,1,558,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21750,"{'shape': None, 'n_samples': 43500, '__n_features': 18, 'm_rel': 14, 'm_red': 4, 'm_irr': 0, 'n_classes': 18, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 50674}",0.18122988505747126,1,145.32490997947752,0.25701149425287356,0.0,0.0,0.0,0.0,0.15821556809577322,47932122193984,2021-09-10 13:32:39.490706,68,,43500,18,14,4,0,18,1,,50674
../datasets,RF,1,584,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,18100,"{'shape': None, 'n_samples': 36200, '__n_features': 18, 'm_rel': 17, 'm_red': 1, 'm_irr': 0, 'n_classes': 17, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 78071}",0.07950552486187845,1,140.0327943265438,0.08198895027624309,0.0,0.0,0.0,0.0,0.06444515063891139,47534899974208,2021-09-10 13:32:42.917858,67,,36200,18,17,1,0,17,5,,78071
../datasets,RF,1,575,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,19175,"{'shape': None, 'n_samples': 38350, '__n_features': 60, 'm_rel': 47, 'm_red': 1, 'm_irr': 12, 'n_classes': 5, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 39964}",0.21734028683181225,1,99.80501354858279,0.22847457627118645,0.0,0.0,0.0,0.0,0.14807177689532247,47110266863680,2021-09-10 13:33:05.630461,55,,38350,60,47,1,12,5,7,,39964
../datasets,RF,1,596,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,3925,"{'shape': None, 'n_samples': 7850, '__n_features': 13, 'm_rel': 11, 'm_red': 1, 'm_irr': 1, 'n_classes': 8, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 52988}",0.1894012738853503,1,50.07094230875373,0.21859872611464967,0.0,0.0,0.0,0.0,0.17719676575082724,47777002459200,2021-09-10 13:33:15.736152,58,,7850,13,11,1,1,8,4,,52988
../datasets,RF,1,548,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,20475,"{'shape': None, 'n_samples': 40950, '__n_features': 4, 'm_rel': 4, 'm_red': 0, 'm_irr': 0, 'n_classes': 14, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 4428}",0.3877216117216117,1,125.50574152171612,0.4682783882783883,0.0,0.0,0.0,0.0,0.3611915871647845,47660027478080,2021-09-10 13:33:20.074358,64,,40950,4,4,0,0,14,1,,4428
../datasets,RF,1,567,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8200,"{'shape': None, 'n_samples': 16400, '__n_features': 32, 'm_rel': 22, 'm_red': 1, 'm_irr': 9, 'n_classes': 11, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 18644}",0.1053658536585366,1,64.21351515129209,0.11621951219512196,0.0,0.0,0.0,0.0,0.0819605059126964,47523651235904,2021-09-10 13:33:31.741425,61,,16400,32,22,1,9,11,8,,18644
../datasets,RF,1,519,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,11350,"{'shape': None, 'n_samples': 22700, '__n_features': 3, 'm_rel': 3, 'm_red': 0, 'm_irr': 0, 'n_classes': 6, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 79095}",0.6228370044052863,1,69.77384605631232,0.675330396475771,0.0,0.0,0.0,0.0,0.6115935725052773,47633382600768,2021-09-10 13:33:35.924529,56,,22700,3,3,0,0,6,1,,79095
../datasets,RF,1,585,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,2250,"{'shape': None, 'n_samples': 4500, '__n_features': 48, 'm_rel': 28, 'm_red': 6, 'm_irr': 14, 'n_classes': 13, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 8181}",0.09137777777777777,1,45.86707462370396,0.09377777777777778,0.0,0.0,0.0,0.0,0.06609616902714424,47425238442048,2021-09-10 13:33:37.971781,63,,4500,48,28,6,14,13,6,,8181
../datasets,RF,1,509,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,19600,"{'shape': None, 'n_samples': 39200, '__n_features': 60, 'm_rel': 41, 'm_red': 13, 'm_irr': 6, 'n_classes': 7, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 92373}",0.18915561224489794,1,100.76048855856061,0.22142857142857142,0.0,0.0,0.0,0.0,0.15110138733699918,47220355334208,2021-09-10 13:33:46.312216,57,,39200,60,41,13,6,7,3,,92373
../datasets,RF,1,568,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,925,"{'shape': None, 'n_samples': 1850, '__n_features': 36, 'm_rel': 18, 'm_red': 7, 'm_irr': 11, 'n_classes': 10, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 13370}",0.12816216216216217,1,35.406511694192886,0.12972972972972974,0.0,0.0,0.0,0.0,0.10608224933935126,47872485892160,2021-09-10 13:34:20.407916,60,,1850,36,18,7,11,10,7,,13370
../datasets,RF,1,610,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,10475,"{'shape': None, 'n_samples': 20950, '__n_features': 21, 'm_rel': 17, 'm_red': 2, 'm_irr': 2, 'n_classes': 12, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 58303}",0.11029594272076373,1,78.9029618948698,0.12085918854415274,0.0,0.0,0.0,0.0,0.09299468912343693,46969757143104,2021-09-10 13:34:25.056124,62,,20950,21,17,2,2,12,4,,58303
../datasets,RF,1,549,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5225,"{'shape': None, 'n_samples': 10450, '__n_features': 32, 'm_rel': 22, 'm_red': 2, 'm_irr': 8, 'n_classes': 17, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 84868}",0.10307177033492823,1,57.70735685527325,0.11349282296650717,0.0,0.0,0.0,0.0,0.08521473960342943,47746339201088,2021-09-10 13:34:30.598889,67,,10450,32,22,2,8,17,3,,84868
../datasets,RF,1,559,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15525,"{'shape': None, 'n_samples': 31050, '__n_features': 59, 'm_rel': 36, 'm_red': 13, 'm_irr': 10, 'n_classes': 13, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 2034}",0.08555555555555555,1,100.16088043525815,0.08888888888888889,0.0,0.0,0.0,0.0,0.058236410701966154,47485071044672,2021-09-10 13:34:33.854600,63,,31050,59,36,13,10,13,9,,2034
../datasets,RF,1,586,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,7050,"{'shape': None, 'n_samples': 14100, '__n_features': 9, 'm_rel': 6, 'm_red': 2, 'm_irr': 1, 'n_classes': 4, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 96672}",0.28360283687943266,1,55.130872547626495,0.30312056737588655,0.0,0.0,0.0,0.0,0.2597000378059382,47725727055936,2021-09-10 13:34:41.159358,54,,14100,9,6,2,1,4,8,,96672
../datasets,RF,1,620,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,11175,"{'shape': None, 'n_samples': 22350, '__n_features': 34, 'm_rel': 18, 'm_red': 7, 'm_irr': 9, 'n_classes': 20, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 29283}",0.0985234899328859,1,96.89348251000047,0.1210738255033557,0.0,0.0,0.0,0.0,0.08221961288840535,46957723484224,2021-09-10 13:34:43.102136,70,,22350,34,18,7,9,20,2,,29283
