datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,random_state
../datasets,RF,1,622,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,10032,"{'shape': 'mix', 'n_samples': 20064, '__n_features': 30, 'm_rel': 23, 'm_red': 0, 'm_irr': 7, 'n_classes': 12, 'n_clusters_per_class': 3, 'random_state': 38745}",0.0827701355661882,1,72.61594296898693,0.08084130781499202,0.0,0.0,0.0,0.0,0.05771682259578827,47777597042752,2021-09-27 13:46:47.828150,62,mix,20064,30,23,0,7,12,3,38745
../datasets,RF,1,459,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,9784,"{'shape': 'mix', 'n_samples': 19568, '__n_features': 11, 'm_rel': 3, 'm_red': 2, 'm_irr': 6, 'n_classes': 13, 'n_clusters_per_class': 1, 'random_state': 85081}",0.07926717089125103,1,82.12136626895517,0.08053965658217498,0.0,0.0,0.0,0.0,0.06154578925887304,46933624549440,2021-09-27 13:46:51.486013,63,mix,19568,11,3,2,6,13,1,85081
../datasets,RF,1,515,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,16971,"{'shape': 'mix', 'n_samples': 33941, '__n_features': 23, 'm_rel': 15, 'm_red': 4, 'm_irr': 4, 'n_classes': 4, 'n_clusters_per_class': 1, 'random_state': 21584}",0.27436947554507957,1,79.77734512812458,0.2804360636417207,0.0,0.0,0.0,0.0,0.2314628804801976,46935164239936,2021-09-27 13:46:52.737825,54,mix,33941,23,15,4,4,4,1,21584
../datasets,RF,1,535,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,11455,"{'shape': 'mix', 'n_samples': 22909, '__n_features': 24, 'm_rel': 12, 'm_red': 6, 'm_irr': 6, 'n_classes': 13, 'n_clusters_per_class': 5, 'random_state': 18451}",0.07761044176706827,1,85.45839688996784,0.07709097258599616,0.0,0.0,0.0,0.0,0.06044326767849837,47365165465664,2021-09-27 13:46:56.440610,63,mix,22909,24,12,6,6,13,5,18451
../datasets,RF,1,682,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,2091,"{'shape': 'mix', 'n_samples': 4181, '__n_features': 13, 'm_rel': 7, 'm_red': 3, 'm_irr': 3, 'n_classes': 11, 'n_clusters_per_class': 1, 'random_state': 69329}",0.09514354066985646,1,41.827205903828144,0.10095693779904306,0.0,0.0,0.0,0.0,0.0673251186263532,47912461201472,2021-09-27 13:49:33.167497,61,mix,4181,13,7,3,3,11,1,69329
../datasets,RF,1,642,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,2261,"{'shape': 'mix', 'n_samples': 4521, '__n_features': 32, 'm_rel': 22, 'm_red': 4, 'm_irr': 6, 'n_classes': 10, 'n_clusters_per_class': 5, 'random_state': 86567}",0.09619469026548674,1,44.15417974302545,0.10530973451327434,0.0,0.0,0.0,0.0,0.07161168883782237,47620673699904,2021-09-27 13:49:36.167916,60,mix,4521,32,22,4,6,10,5,86567
../datasets,RF,1,526,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7443,"{'shape': 'mix', 'n_samples': 14886, '__n_features': 16, 'm_rel': 11, 'm_red': 3, 'm_irr': 2, 'n_classes': 2, 'n_clusters_per_class': 3, 'random_state': 20143}",0.5110036275695283,1,50.14087428012863,0.5102781136638452,0.0,0.0,0.0,0.0,0.46449317531734013,47317081444416,2021-09-27 13:49:42.060658,52,mix,14886,16,11,3,2,2,3,20143
../datasets,RF,1,632,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6892,"{'shape': 'mix', 'n_samples': 13784, '__n_features': 43, 'm_rel': 32, 'm_red': 3, 'm_irr': 8, 'n_classes': 2, 'n_clusters_per_class': 1, 'random_state': 48125}",0.4933618688334301,1,49.0515779950656,0.5013058618688334,0.0,0.0,0.0,0.0,0.48115634931586293,47299209752640,2021-09-27 13:49:44.227024,52,mix,13784,43,32,3,8,2,1,48125
../datasets,RF,1,602,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,4470,"{'shape': 'mix', 'n_samples': 8939, '__n_features': 26, 'm_rel': 19, 'm_red': 2, 'm_irr': 5, 'n_classes': 10, 'n_clusters_per_class': 3, 'random_state': 52596}",0.10007831729693444,1,53.30022684694268,0.1049451778921459,0.0,0.0,0.0,0.0,0.07499999341671855,47688553713728,2021-09-27 13:49:45.507107,60,mix,8939,26,19,2,5,10,3,52596
../datasets,RF,1,469,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,5858,"{'shape': 'mix', 'n_samples': 11716, '__n_features': 36, 'm_rel': 22, 'm_red': 4, 'm_irr': 10, 'n_classes': 6, 'n_clusters_per_class': 4, 'random_state': 34804}",0.16845339706384435,1,53.969796234043315,0.15875725503584842,0.0,0.0,0.0,0.0,0.14036106468113604,47222367412288,2021-09-27 13:49:46.278941,56,mix,11716,36,22,4,10,6,4,34804
../datasets,RF,1,567,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8140,"{'shape': 'mix', 'n_samples': 16279, '__n_features': 31, 'm_rel': 19, 'm_red': 5, 'm_irr': 7, 'n_classes': 3, 'n_clusters_per_class': 5, 'random_state': 18644}",0.33626366875537533,1,53.74559700489044,0.33013883769504854,0.0,0.0,0.0,0.0,0.31837062064847965,47801658966080,2021-09-27 13:49:46.493139,53,mix,16279,31,19,5,7,3,5,18644
../datasets,RF,1,418,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,4331,"{'shape': 'mix', 'n_samples': 8661, '__n_features': 19, 'm_rel': 13, 'm_red': 5, 'm_irr': 1, 'n_classes': 6, 'n_clusters_per_class': 2, 'random_state': 42282}",0.16952655889145496,1,55.1849953730125,0.16697459584295613,0.0,0.0,0.0,0.0,0.1477153162106542,47329714593856,2021-09-27 13:49:47.981595,56,mix,8661,19,13,5,1,6,2,42282
../datasets,RF,1,506,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6206,"{'shape': 'mix', 'n_samples': 12412, '__n_features': 49, 'm_rel': 38, 'm_red': 7, 'm_irr': 4, 'n_classes': 8, 'n_clusters_per_class': 5, 'random_state': 99272}",0.11804705124073478,1,55.46905325190164,0.12101192394456978,0.0,0.0,0.0,0.0,0.07968406451184053,47677800456256,2021-09-27 13:49:49.475178,58,mix,12412,49,38,7,4,8,5,99272
../datasets,RF,1,555,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7945,"{'shape': 'mix', 'n_samples': 15889, '__n_features': 29, 'm_rel': 23, 'm_red': 4, 'm_irr': 2, 'n_classes': 4, 'n_clusters_per_class': 5, 'random_state': 25342}",0.24797331319234642,1,58.76486359187402,0.24433534743202417,0.0,0.0,0.0,0.0,0.21581940221072293,47393997946944,2021-09-27 13:49:52.369628,54,mix,15889,29,23,4,2,4,5,25342
../datasets,RF,1,740,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,3982,"{'shape': 'mix', 'n_samples': 7963, '__n_features': 47, 'm_rel': 43, 'm_red': 0, 'm_irr': 4, 'n_classes': 5, 'n_clusters_per_class': 2, 'random_state': 75342}",0.21012308465209747,1,46.20204009418376,0.21125345390605377,0.0,0.0,0.0,0.0,0.1635243524245978,47591268405312,2021-09-27 13:49:53.042921,55,mix,7963,47,43,0,4,5,2,75342
../datasets,RF,1,546,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7303,"{'shape': 'mix', 'n_samples': 14606, '__n_features': 34, 'm_rel': 24, 'm_red': 4, 'm_irr': 6, 'n_classes': 8, 'n_clusters_per_class': 1, 'random_state': 1857}",0.1411406271395317,1,59.83808013005182,0.13651923866904012,0.0,0.0,0.0,0.0,0.09659160959517381,47770887823424,2021-09-27 13:49:53.050857,58,mix,14606,34,24,4,6,8,1,1857
../datasets,RF,1,499,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7901,"{'shape': 'mix', 'n_samples': 15802, '__n_features': 33, 'm_rel': 24, 'm_red': 2, 'm_irr': 7, 'n_classes': 6, 'n_clusters_per_class': 5, 'random_state': 14904}",0.17621820022781925,1,59.43745812098496,0.1774458929249462,0.0,0.0,0.0,0.0,0.13529003031826362,47793081573440,2021-09-27 13:49:53.097056,56,mix,15802,33,24,2,7,6,5,14904
../datasets,RF,1,692,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7627,"{'shape': 'mix', 'n_samples': 15254, '__n_features': 26, 'm_rel': 14, 'm_red': 10, 'm_irr': 2, 'n_classes': 10, 'n_clusters_per_class': 4, 'random_state': 3108}",0.09987544250688343,1,61.8439961548429,0.09597482627507539,0.0,0.0,0.0,0.0,0.07946543473855269,47632631218240,2021-09-27 13:49:54.404427,60,mix,15254,26,14,10,2,10,4,3108
../datasets,RF,1,576,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,9629,"{'shape': 'mix', 'n_samples': 19257, '__n_features': 38, 'm_rel': 22, 'm_red': 9, 'm_irr': 7, 'n_classes': 5, 'n_clusters_per_class': 1, 'random_state': 90058}",0.2240808059825509,1,62.875156360911205,0.22683838803489823,0.0,0.0,0.0,0.0,0.18835719313484608,47387685474368,2021-09-27 13:49:56.591013,55,mix,19257,38,22,9,7,5,1,90058
../datasets,RF,1,730,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,4243,"{'shape': 'mix', 'n_samples': 8486, '__n_features': 19, 'm_rel': 9, 'm_red': 1, 'm_irr': 9, 'n_classes': 6, 'n_clusters_per_class': 5, 'random_state': 39749}",0.1672637284939901,1,50.58393186121248,0.16921989158614187,0.0,0.0,0.0,0.0,0.13803756184432014,47940432994368,2021-09-27 13:49:57.514540,56,mix,8486,19,9,1,9,6,5,39749
../datasets,RF,1,536,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7549,"{'shape': 'mix', 'n_samples': 15098, '__n_features': 32, 'm_rel': 19, 'm_red': 3, 'm_irr': 10, 'n_classes': 10, 'n_clusters_per_class': 5, 'random_state': 97487}",0.09851635978275267,1,65.10069301212206,0.09776129288647503,0.0,0.0,0.0,0.0,0.07729578832322329,47522061459520,2021-09-27 13:49:57.984674,60,mix,15098,32,19,3,10,10,5,97487
../datasets,RF,1,760,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6357,"{'shape': 'mix', 'n_samples': 12713, '__n_features': 12, 'm_rel': 6, 'm_red': 1, 'm_irr': 5, 'n_classes': 3, 'n_clusters_per_class': 2, 'random_state': 17586}",0.3414568911264947,1,48.43333822092973,0.35163624921334175,0.0,0.0,0.0,0.0,0.3137767998412139,47839566213184,2021-09-27 13:49:59.021271,53,mix,12713,12,6,1,5,3,2,17586
../datasets,RF,1,612,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7460,"{'shape': 'mix', 'n_samples': 14919, '__n_features': 19, 'm_rel': 8, 'm_red': 3, 'm_irr': 8, 'n_classes': 11, 'n_clusters_per_class': 5, 'random_state': 29506}",0.08954953747151093,1,67.75448964210227,0.08901997586807883,0.0,0.0,0.0,0.0,0.06415243860629997,47825017049152,2021-09-27 13:50:00.656643,61,mix,14919,19,8,3,8,11,5,29506
../datasets,RF,1,770,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,3998,"{'shape': 'mix', 'n_samples': 7995, '__n_features': 34, 'm_rel': 25, 'm_red': 2, 'm_irr': 7, 'n_classes': 14, 'n_clusters_per_class': 2, 'random_state': 49961}",0.07695771828871653,1,52.66087324498221,0.07655741806354766,0.0,0.0,0.0,0.0,0.05103251537736262,47426540294208,2021-09-27 13:50:03.233614,64,mix,7995,34,25,2,7,14,2,49961
../datasets,RF,1,653,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8687,"{'shape': 'mix', 'n_samples': 17373, '__n_features': 35, 'm_rel': 19, 'm_red': 7, 'm_irr': 9, 'n_classes': 4, 'n_clusters_per_class': 4, 'random_state': 96973}",0.25148514851485154,1,57.27367722801864,0.2500575638959245,0.0,0.0,0.0,0.0,0.222637535222929,47867221504064,2021-09-27 13:50:03.972991,54,mix,17373,35,19,7,9,4,4,96973
../datasets,RF,1,750,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7719,"{'shape': 'mix', 'n_samples': 15437, '__n_features': 33, 'm_rel': 25, 'm_red': 6, 'm_irr': 2, 'n_classes': 5, 'n_clusters_per_class': 4, 'random_state': 42822}",0.19887276496501682,1,57.785881305113435,0.2001813941435605,0.0,0.0,0.0,0.0,0.1603074610791634,47819195007040,2021-09-27 13:50:05.420295,55,mix,15437,33,25,6,2,5,4,42822
../datasets,RF,1,672,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,9102,"{'shape': 'mix', 'n_samples': 18204, '__n_features': 31, 'm_rel': 27, 'm_red': 1, 'm_irr': 3, 'n_classes': 12, 'n_clusters_per_class': 2, 'random_state': 2332}",0.08799165018677214,1,73.4220488180872,0.08525598769501208,0.0,0.0,0.0,0.0,0.07180451713609134,47987320238144,2021-09-27 13:50:08.012022,62,mix,18204,31,27,1,3,12,2,2332
../datasets,RF,1,586,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,9226,"{'shape': 'mix', 'n_samples': 18451, '__n_features': 15, 'm_rel': 10, 'm_red': 4, 'm_irr': 1, 'n_classes': 14, 'n_clusters_per_class': 5, 'random_state': 96672}",0.06881842818428183,1,75.82168353185989,0.06905149051490515,0.0,0.0,0.0,0.0,0.04744220251044283,47634233319488,2021-09-27 13:50:08.503487,64,mix,18451,15,10,4,1,14,5,96672
../datasets,RF,1,700,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6668,"{'shape': 'mix', 'n_samples': 13336, '__n_features': 18, 'm_rel': 8, 'm_red': 3, 'm_irr': 7, 'n_classes': 13, 'n_clusters_per_class': 2, 'random_state': 21786}",0.07640971805638874,1,64.76972183096223,0.07048590281943612,0.0,0.0,0.0,0.0,0.06196411690412048,47195971784768,2021-09-27 13:50:11.441642,63,mix,13336,18,8,3,7,13,2,21786
../datasets,RF,1,516,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,9291,"{'shape': 'mix', 'n_samples': 18581, '__n_features': 39, 'm_rel': 28, 'm_red': 3, 'm_irr': 8, 'n_classes': 14, 'n_clusters_per_class': 5, 'random_state': 95993}",0.0667491926803014,1,78.56413590186276,0.06372443487621098,0.0,0.0,0.0,0.0,0.04657146183835463,47002487189568,2021-09-27 13:50:13.080944,64,mix,18581,39,28,3,8,14,5,95993
../datasets,RF,1,662,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,14595,"{'shape': 'mix', 'n_samples': 29190, '__n_features': 26, 'm_rel': 25, 'm_red': 1, 'm_irr': 0, 'n_classes': 5, 'n_clusters_per_class': 3, 'random_state': 83177}",0.21485097636176773,1,77.592170098098,0.2131551901336074,0.0,0.0,0.0,0.0,0.16207112593959816,47048517468224,2021-09-27 13:50:14.009517,55,mix,29190,26,25,1,0,5,3,83177
../datasets,RF,1,428,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8098,"{'shape': 'mix', 'n_samples': 16196, '__n_features': 29, 'm_rel': 21, 'm_red': 0, 'm_irr': 8, 'n_classes': 9, 'n_clusters_per_class': 1, 'random_state': 33411}",0.11911583106939985,1,79.80513938586228,0.12892072116571993,0.0,0.0,0.0,0.0,0.09100981778865695,46934481801280,2021-09-27 13:50:14.068100,59,mix,16196,29,21,0,8,9,1,33411
../datasets,RF,1,623,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,10307,"{'shape': 'mix', 'n_samples': 20613, '__n_features': 34, 'm_rel': 26, 'm_red': 6, 'm_irr': 2, 'n_classes': 14, 'n_clusters_per_class': 1, 'random_state': 5930}",0.07504851542790607,1,81.26411990402266,0.07054143217543178,0.0,0.0,0.0,0.0,0.053156997645925706,47642672435264,2021-09-27 13:50:16.505850,64,mix,20613,34,26,6,2,14,1,5930
../datasets,RF,1,710,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8850,"{'shape': 'mix', 'n_samples': 17700, '__n_features': 45, 'm_rel': 27, 'm_red': 10, 'm_irr': 8, 'n_classes': 9, 'n_clusters_per_class': 2, 'random_state': 49883}",0.11274576271186443,1,67.84544819686562,0.11615819209039548,0.0,0.0,0.0,0.0,0.09522158208293852,47639991914560,2021-09-27 13:50:17.275697,59,mix,17700,45,27,10,8,9,2,49883
../datasets,RF,1,780,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,9762,"{'shape': 'mix', 'n_samples': 19524, '__n_features': 32, 'm_rel': 25, 'm_red': 5, 'm_irr': 2, 'n_classes': 9, 'n_clusters_per_class': 2, 'random_state': 26435}",0.11244109813562793,1,68.27649140707217,0.1146281499692686,0.0,0.0,0.0,0.0,0.08042389319920672,47905558708288,2021-09-27 13:50:20.408708,59,mix,19524,32,25,5,2,9,2,26435
../datasets,RF,1,596,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,12383,"{'shape': 'mix', 'n_samples': 24765, '__n_features': 27, 'm_rel': 23, 'm_red': 2, 'm_irr': 2, 'n_classes': 14, 'n_clusters_per_class': 2, 'random_state': 52988}",0.07122031981909223,1,91.16428715107031,0.07527055403004361,0.0,0.0,0.0,0.0,0.044633088221133696,47577449766976,2021-09-27 13:50:26.239428,64,mix,24765,27,23,2,2,14,2,52988
../datasets,RF,1,790,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,10641,"{'shape': 'mix', 'n_samples': 21281, '__n_features': 32, 'm_rel': 21, 'm_red': 4, 'm_irr': 7, 'n_classes': 13, 'n_clusters_per_class': 1, 'random_state': 83824}",0.08663063909774435,1,80.7261554049328,0.0906015037593985,0.0,0.0,0.0,0.0,0.06544200364704637,47028530651200,2021-09-27 13:50:33.301695,63,mix,21281,32,21,4,7,13,1,83824
../datasets,RF,1,683,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,5458,"{'shape': 'mix', 'n_samples': 10915, '__n_features': 11, 'm_rel': 7, 'm_red': 0, 'm_irr': 4, 'n_classes': 5, 'n_clusters_per_class': 2, 'random_state': 52098}",0.2254352208172989,1,50.8850937851239,0.22374931280923585,0.0,0.0,0.0,0.0,0.18138249296652198,47068663263296,2021-09-27 13:50:35.187758,55,mix,10915,11,7,0,4,5,2,52098
