dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
11,14,61,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.666795876808465,0.8257177586590752,690,15,15,0,0,2,?,?,?,?,?,?,61
11,14,59,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.060388242825866,0.8179008765332393,690,15,15,0,0,2,?,?,?,?,?,?,59
11,14,62,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.59400986973196,0.8004028565033501,690,15,15,0,0,2,?,?,?,?,?,?,62
11,14,56,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.39766861218959,0.8231266793515836,690,15,15,0,0,2,?,?,?,?,?,?,56
11,14,57,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.524379616603255,0.7869121191131458,690,15,15,0,0,2,?,?,?,?,?,?,57
11,14,55,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.626638071611524,0.8230864806469779,690,15,15,0,0,2,?,?,?,?,?,?,55
11,14,63,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.81804080493748,0.8125098011596027,690,15,15,0,0,2,?,?,?,?,?,?,63
11,14,54,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.076873247511685,0.8189127251305053,690,15,15,0,0,2,?,?,?,?,?,?,54
11,14,68,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.754464835859835,0.821040748869034,690,15,15,0,0,2,?,?,?,?,?,?,68
11,14,70,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.656920346431434,0.8484582790493297,690,15,15,0,0,2,?,?,?,?,?,?,70
11,14,71,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.65210509952158,0.8532768224253333,690,15,15,0,0,2,?,?,?,?,?,?,71
11,14,64,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.429646383970976,0.830134272939223,690,15,15,0,0,2,?,?,?,?,?,?,64
11,14,69,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.7724549267441,0.8391881578387981,690,15,15,0,0,2,?,?,?,?,?,?,69
11,14,65,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.09801051579416,0.8244781581800957,690,15,15,0,0,2,?,?,?,?,?,?,65
11,14,72,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.40529204625636,0.8522198774240168,690,15,15,0,0,2,?,?,?,?,?,?,72
11,14,66,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.0386334406212,0.8444137512236726,690,15,15,0,0,2,?,?,?,?,?,?,66
11,14,67,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.14606530405581,0.8386637405697197,690,15,15,0,0,2,?,?,?,?,?,?,67
11,14,73,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.302812417037785,0.8350307091826281,690,15,15,0,0,2,?,?,?,?,?,?,73
11,14,81,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.587260734289885,0.8178465334602164,690,15,15,0,0,2,?,?,?,?,?,?,81
11,14,80,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.823136841878295,0.8419316646352571,690,15,15,0,0,2,?,?,?,?,?,?,80
11,14,79,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.85400140006095,0.8301283309514261,690,15,15,0,0,2,?,?,?,?,?,?,79
11,14,77,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.081959209404886,0.8426245179003825,690,15,15,0,0,2,?,?,?,?,?,?,77
11,14,76,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.28562377858907,0.8259789061887742,690,15,15,0,0,2,?,?,?,?,?,?,76
11,14,82,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.401278430595994,0.8220650532702314,690,15,15,0,0,2,?,?,?,?,?,?,82
11,14,83,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.308953675441444,0.8397458681680371,690,15,15,0,0,2,?,?,?,?,?,?,83
11,14,74,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.498536137863994,0.8081688391749656,690,15,15,0,0,2,?,?,?,?,?,?,74
11,14,75,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.74407448992133,0.8366430809385534,690,15,15,0,0,2,?,?,?,?,?,?,75
11,14,78,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.64349829312414,0.8466493228139782,690,15,15,0,0,2,?,?,?,?,?,?,78
11,14,88,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.934329715557396,0.8431021921066504,690,15,15,0,0,2,?,?,?,?,?,?,88
