dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
2,14,39,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.528709817677736,0.7516452246393772,768,9,9,0,0,2,?,?,?,?,?,?,39
2,14,40,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.785227939486504,0.7654591203367485,768,9,9,0,0,2,?,?,?,?,?,?,40
2,14,41,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.16282047703862,0.7491640413189331,768,9,9,0,0,2,?,?,?,?,?,?,41
2,14,45,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.38831624016166,0.7623021805638144,768,9,9,0,0,2,?,?,?,?,?,?,45
2,14,46,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.03833707049489,0.7419337288943096,768,9,9,0,0,2,?,?,?,?,?,?,46
2,14,43,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.590519953519106,0.7375779800327091,768,9,9,0,0,2,?,?,?,?,?,?,43
2,14,44,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.68608247861266,0.7456313250212189,768,9,9,0,0,2,?,?,?,?,?,?,44
2,14,47,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.45296850800514,0.7716544031053898,768,9,9,0,0,2,?,?,?,?,?,?,47
2,14,48,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.27383229136467,0.7462463188002466,768,9,9,0,0,2,?,?,?,?,?,?,48
2,14,52,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.299876514822245,0.736249826090368,768,9,9,0,0,2,?,?,?,?,?,?,52
2,14,49,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.61546078324318,0.7782898413021397,768,9,9,0,0,2,?,?,?,?,?,?,49
2,14,50,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.70589657127857,0.7572788156313097,768,9,9,0,0,2,?,?,?,?,?,?,50
2,14,56,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.812861278653145,0.735586781395812,768,9,9,0,0,2,?,?,?,?,?,?,56
2,14,51,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.851879205554724,0.7479197569855733,768,9,9,0,0,2,?,?,?,?,?,?,51
2,14,55,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.16122602671385,0.7545059400222918,768,9,9,0,0,2,?,?,?,?,?,?,55
2,14,53,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.38091795146465,0.7567721872609866,768,9,9,0,0,2,?,?,?,?,?,?,53
2,14,54,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.473241195082664,0.7542844277247127,768,9,9,0,0,2,?,?,?,?,?,?,54
2,14,57,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.607737094163895,0.7377941908717811,768,9,9,0,0,2,?,?,?,?,?,?,57
2,14,58,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.723533898591995,0.760729231672405,768,9,9,0,0,2,?,?,?,?,?,?,58
2,14,62,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.98170791193843,0.7392235237267087,768,9,9,0,0,2,?,?,?,?,?,?,62
2,14,60,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.79331212118268,0.7609129042693243,768,9,9,0,0,2,?,?,?,?,?,?,60
2,14,61,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.83711626753211,0.7682787504893802,768,9,9,0,0,2,?,?,?,?,?,?,61
2,14,67,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.86815607175231,0.7456013440960488,768,9,9,0,0,2,?,?,?,?,?,?,67
2,14,59,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.01069378480315,0.7420521254936104,768,9,9,0,0,2,?,?,?,?,?,?,59
2,14,65,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.03360641002655,0.7424365288363937,768,9,9,0,0,2,?,?,?,?,?,?,65
2,14,66,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.04880889505148,0.7271065197445818,768,9,9,0,0,2,?,?,?,?,?,?,66
2,14,64,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.46757684275508,0.7417319217336118,768,9,9,0,0,2,?,?,?,?,?,?,64
2,14,63,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.570549085736275,0.7658737375238205,768,9,9,0,0,2,?,?,?,?,?,?,63
2,14,68,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.10593073070049,0.7539679591370044,768,9,9,0,0,2,?,?,?,?,?,?,68
2,14,72,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.211510833352804,0.7158440748583943,768,9,9,0,0,2,?,?,?,?,?,?,72
2,14,71,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.63359077274799,0.751964037080743,768,9,9,0,0,2,?,?,?,?,?,?,71
2,14,70,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.6746296659112,0.7611900152280027,768,9,9,0,0,2,?,?,?,?,?,?,70
2,14,76,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.98627310991287,0.7229390271694618,768,9,9,0,0,2,?,?,?,?,?,?,76
2,14,69,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.01701606065035,0.7717944385092746,768,9,9,0,0,2,?,?,?,?,?,?,69
2,14,75,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.091314636170864,0.7486039209367805,768,9,9,0,0,2,?,?,?,?,?,?,75
2,14,73,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.20394176617265,0.7702786152026428,768,9,9,0,0,2,?,?,?,?,?,?,73
2,14,74,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.51851984113455,0.7439889116940405,768,9,9,0,0,2,?,?,?,?,?,?,74
2,14,77,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.03864663466811,0.753365193349969,768,9,9,0,0,2,?,?,?,?,?,?,77
2,14,78,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.064464539289474,0.7308012679269134,768,9,9,0,0,2,?,?,?,?,?,?,78
2,14,82,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.2303931042552,0.7412424962799891,768,9,9,0,0,2,?,?,?,?,?,?,82
2,14,80,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.67578777298331,0.7288848510847071,768,9,9,0,0,2,?,?,?,?,?,?,80
2,14,81,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.72485002875328,0.7214708031338506,768,9,9,0,0,2,?,?,?,?,?,?,81
2,14,86,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.74437418952584,0.7348411534599346,768,9,9,0,0,2,?,?,?,?,?,?,86
2,14,85,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.77814685180783,0.7374320825063048,768,9,9,0,0,2,?,?,?,?,?,?,85
2,14,79,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.084839057177305,0.7491502048834215,768,9,9,0,0,2,?,?,?,?,?,?,79
2,14,84,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.55981148779392,0.7486166372620551,768,9,9,0,0,2,?,?,?,?,?,?,84
2,14,87,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.165953762829304,0.7611585446640362,768,9,9,0,0,2,?,?,?,?,?,?,87
2,14,83,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.81529148668051,0.7384676622612727,768,9,9,0,0,2,?,?,?,?,?,?,83
2,14,88,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.724632155150175,0.74490471829674,768,9,9,0,0,2,?,?,?,?,?,?,88
2,14,92,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.53370501101017,0.7316213981339097,768,9,9,0,0,2,?,?,?,?,?,?,92
2,14,97,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.62652734667063,0.7543025505159096,768,9,9,0,0,2,?,?,?,?,?,?,97
2,14,89,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.65702806040645,0.7358947385470269,768,9,9,0,0,2,?,?,?,?,?,?,89
2,14,98,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.78857535496354,0.7479623754294381,768,9,9,0,0,2,?,?,?,?,?,?,98
2,14,96,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.82761903479695,0.7407330308794959,768,9,9,0,0,2,?,?,?,?,?,?,96
2,14,95,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.90990489721298,0.7580253787166786,768,9,9,0,0,2,?,?,?,?,?,?,95
2,14,91,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.03998710215092,0.7374262149963757,768,9,9,0,0,2,?,?,?,?,?,?,91
2,14,94,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.26796459406614,0.7394811683076765,768,9,9,0,0,2,?,?,?,?,?,?,94
2,14,90,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.70360805466771,0.7557763805294513,768,9,9,0,0,2,?,?,?,?,?,?,90
2,14,93,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.57872509583831,0.7654438735074336,768,9,9,0,0,2,?,?,?,?,?,?,93
2,14,99,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.03325205668807,0.738927063207058,768,9,9,0,0,2,?,?,?,?,?,?,99
3,14,2,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.27043694257736,0.8717781282004488,100,21,21,0,0,2,?,?,?,?,?,?,2
3,14,0,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.77794681861997,0.9136670506299769,100,21,21,0,0,2,?,?,?,?,?,?,0
3,14,5,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.94280073419213,0.8907219269454206,100,21,21,0,0,2,?,?,?,?,?,?,5
3,14,1,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.935757864266634,0.9066893375513398,100,21,21,0,0,2,?,?,?,?,?,?,1
3,14,7,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.228762321174145,0.8937594794682362,100,21,21,0,0,2,?,?,?,?,?,?,7
3,14,3,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.339204613119364,0.9009642356241236,100,21,21,0,0,2,?,?,?,?,?,?,3
3,14,6,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.56410337984562,0.9056401955849134,100,21,21,0,0,2,?,?,?,?,?,?,6
3,14,8,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.28355048596859,0.864417687339883,100,21,21,0,0,2,?,?,?,?,?,?,8
3,14,4,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.0706233792007,0.9026437116595536,100,21,21,0,0,2,?,?,?,?,?,?,4
3,14,12,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.515239126980305,0.9166719298245616,100,21,21,0,0,2,?,?,?,?,?,?,12
3,14,9,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.66756182536483,0.900932419014764,100,21,21,0,0,2,?,?,?,?,?,?,9
3,14,11,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.700990837067366,0.8889627570344183,100,21,21,0,0,2,?,?,?,?,?,?,11
3,14,10,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.23877950012684,0.9032582680104518,100,21,21,0,0,2,?,?,?,?,?,?,10
3,14,13,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.421696688979864,0.8990403996069564,100,21,21,0,0,2,?,?,?,?,?,?,13
3,14,15,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.42498881369829,0.8875483803782472,100,21,21,0,0,2,?,?,?,?,?,?,15
3,14,16,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.12870042771101,0.9143522833822045,100,21,21,0,0,2,?,?,?,?,?,?,16
3,14,14,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.57763183489442,0.8652274909261213,100,21,21,0,0,2,?,?,?,?,?,?,14
3,14,17,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.4784503094852,0.8775085135028113,100,21,21,0,0,2,?,?,?,?,?,?,17
3,14,18,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.271818183362484,0.8947295304488614,100,21,21,0,0,2,?,?,?,?,?,?,18
3,14,22,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.57366116717458,0.8466009542268089,100,21,21,0,0,2,?,?,?,?,?,?,22
3,14,27,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.81608833000064,0.9154245556014884,100,21,21,0,0,2,?,?,?,?,?,?,27
3,14,20,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.88354333862662,0.9284690334978503,100,21,21,0,0,2,?,?,?,?,?,?,20
3,14,26,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.972905579954386,0.8873650036082477,100,21,21,0,0,2,?,?,?,?,?,?,26
3,14,21,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.04753386601806,0.9003868977900356,100,21,21,0,0,2,?,?,?,?,?,?,21
3,14,23,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.54666696488857,0.8997845672732065,100,21,21,0,0,2,?,?,?,?,?,?,23
3,14,24,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.5765961073339,0.8923238091385006,100,21,21,0,0,2,?,?,?,?,?,?,24
3,14,28,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.238832138478756,0.8995667429443174,100,21,21,0,0,2,?,?,?,?,?,?,28
3,14,25,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.779944092035294,0.9117826706511437,100,21,21,0,0,2,?,?,?,?,?,?,25
3,14,19,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.01349366828799,0.8874799814345309,100,21,21,0,0,2,?,?,?,?,?,?,19
3,14,32,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.30836311355233,0.9166230625440873,100,21,21,0,0,2,?,?,?,?,?,?,32
3,14,29,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.77709789574146,0.8906487663610102,100,21,21,0,0,2,?,?,?,?,?,?,29
3,14,36,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.98670503869653,0.8863954639719015,100,21,21,0,0,2,?,?,?,?,?,?,36
3,14,31,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.05732572823763,0.9087557668573567,100,21,21,0,0,2,?,?,?,?,?,?,31
3,14,30,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.09893599897623,0.9147756872159318,100,21,21,0,0,2,?,?,?,?,?,?,30
3,14,35,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.42332276329398,0.8911523059455737,100,21,21,0,0,2,?,?,?,?,?,?,35
3,14,34,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.469466019421816,0.8965561093989372,100,21,21,0,0,2,?,?,?,?,?,?,34
3,14,33,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.14376750960946,0.8831815940468808,100,21,21,0,0,2,?,?,?,?,?,?,33
3,14,37,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.38724419474602,0.90069262808253,100,21,21,0,0,2,?,?,?,?,?,?,37
3,14,38,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.05238462239504,0.8795538284241695,100,21,21,0,0,2,?,?,?,?,?,?,38
3,14,39,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.848393853753805,0.9132796065888321,100,21,21,0,0,2,?,?,?,?,?,?,39
3,14,40,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.88836703822017,0.9134363327674025,100,21,21,0,0,2,?,?,?,?,?,?,40
3,14,41,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.91292002424598,0.880260472088626,100,21,21,0,0,2,?,?,?,?,?,?,41
3,14,42,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.051265362650156,0.9014814191307394,100,21,21,0,0,2,?,?,?,?,?,?,42
3,14,45,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.13145722821355,0.9261221873364731,100,21,21,0,0,2,?,?,?,?,?,?,45
3,14,47,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.099647507071495,0.8998168387494655,100,21,21,0,0,2,?,?,?,?,?,?,47
3,14,43,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.512136690318584,0.9046008460619186,100,21,21,0,0,2,?,?,?,?,?,?,43
3,14,44,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.89117056876421,0.9012576383744989,100,21,21,0,0,2,?,?,?,?,?,?,44
3,14,46,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.00620338320732,0.9015746967348246,100,21,21,0,0,2,?,?,?,?,?,?,46
3,14,48,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.08648252859712,0.9073784730002264,100,21,21,0,0,2,?,?,?,?,?,?,48
3,14,52,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.33680945634842,0.9066308585473347,100,21,21,0,0,2,?,?,?,?,?,?,52
3,14,49,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.824238520115614,0.8942563068913858,100,21,21,0,0,2,?,?,?,?,?,?,49
3,14,51,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.05268842354417,0.9102512747640805,100,21,21,0,0,2,?,?,?,?,?,?,51
3,14,53,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.129428662359715,0.8800750449446102,100,21,21,0,0,2,?,?,?,?,?,?,53
3,14,50,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.28766601905227,0.882650359586421,100,21,21,0,0,2,?,?,?,?,?,?,50
3,14,57,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.87941550463438,0.8645261580489295,100,21,21,0,0,2,?,?,?,?,?,?,57
3,14,54,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.476947359740734,0.860923076923077,100,21,21,0,0,2,?,?,?,?,?,?,54
3,14,55,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.49883155152202,0.9272454433957236,100,21,21,0,0,2,?,?,?,?,?,?,55
3,14,56,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.91741032525897,0.9138579026495547,100,21,21,0,0,2,?,?,?,?,?,?,56
3,14,58,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.45137095078826,0.857465722841161,100,21,21,0,0,2,?,?,?,?,?,?,58
3,14,62,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.580474723130465,0.9123738439440754,100,21,21,0,0,2,?,?,?,?,?,?,62
3,14,60,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.6463133841753,0.8907618532803492,100,21,21,0,0,2,?,?,?,?,?,?,60
3,14,59,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.79885560646653,0.9002588357428116,100,21,21,0,0,2,?,?,?,?,?,?,59
3,14,61,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.97009928151965,0.9192530231617037,100,21,21,0,0,2,?,?,?,?,?,?,61
3,14,66,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.042555421590805,0.9470559981255857,100,21,21,0,0,2,?,?,?,?,?,?,66
3,14,65,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.36396682262421,0.9010420793001439,100,21,21,0,0,2,?,?,?,?,?,?,65
3,14,63,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.54748433828354,0.8860475726804842,100,21,21,0,0,2,?,?,?,?,?,?,63
3,14,64,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.000648602843285,0.8541663136079096,100,21,21,0,0,2,?,?,?,?,?,?,64
3,14,67,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.63026052713394,0.9129784354665673,100,21,21,0,0,2,?,?,?,?,?,?,67
3,14,68,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.12582751736045,0.8897755347697751,100,21,21,0,0,2,?,?,?,?,?,?,68
3,14,72,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.344326723366976,0.909345807655669,100,21,21,0,0,2,?,?,?,?,?,?,72
3,14,71,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.70321011170745,0.907855420247229,100,21,21,0,0,2,?,?,?,?,?,?,71
3,14,76,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.896745048463345,0.9179792784458835,100,21,21,0,0,2,?,?,?,?,?,?,76
3,14,77,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.91445618495345,0.9131708165403213,100,21,21,0,0,2,?,?,?,?,?,?,77
3,14,75,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.03114327415824,0.9097835670874241,100,21,21,0,0,2,?,?,?,?,?,?,75
3,14,70,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.1179522164166,0.9024749456605086,100,21,21,0,0,2,?,?,?,?,?,?,70
3,14,69,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.27208215743303,0.8825802286313946,100,21,21,0,0,2,?,?,?,?,?,?,69
3,14,73,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.74024276062846,0.9117975580485493,100,21,21,0,0,2,?,?,?,?,?,?,73
3,14,74,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.81955236196518,0.8757218490517722,100,21,21,0,0,2,?,?,?,?,?,?,74
3,14,78,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.57805635035038,0.8740066289867194,100,21,21,0,0,2,?,?,?,?,?,?,78
29,14,54,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.969070103019476,0.679638295331309,194,49,49,0,0,8,?,?,?,?,?,?,54
29,14,36,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.00352557748556,0.6924957256287296,194,49,49,0,0,8,?,?,?,?,?,?,36
29,14,35,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.00320249423385,0.6865052832239081,194,49,49,0,0,8,?,?,?,?,?,?,35
